recid,eqid,station_latitude,station_longitude,scaled_deltaW
950,127,33.965,-118.158,-1.050549629955822
951,127,34.127,-118.405,1.5948800065308413
952,127,34.132,-118.439,0.8280531443233285
953,127,34.286,-118.225,-0.1973784042130975
954,127,33.916,-117.896,0.505975666247944
955,127,33.847,-118.018,0.659786352055971
956,127,34.204,-118.302,-1.2634855215476446
957,127,34.208,-119.079,-0.1651237613108893
958,127,34.212,-118.606,-0.8611920456214939
959,127,34.419,-118.426,0.0422894969385468
960,127,33.812,-118.27,-0.4491354954481355
962,127,34.564,-118.642,1.5956531866244617
963,127,33.899,-118.196,-0.3960638855982265
964,127,34.078,-117.871,-0.613876035423227
965,127,34.087,-117.915,-0.1315055228116654
966,127,33.92,-118.137,0.4542115491654544
967,127,33.924,-118.167,1.2894630947290957
968,127,34.15,-117.939,-0.989205299078884
969,127,34.093,-118.019,0.4187625334674431
970,127,34.662,-118.387,-0.1687827239167259
971,127,33.869,-117.709,1.0960341037710917
972,127,33.79,-118.012,0.6320388900270042
973,127,34.2,-118.231,0.2398626890685784
974,127,34.137,-117.883,-0.7327665129936956
975,127,33.99,-117.943,-0.7747975112130543
976,127,33.731,-117.023,1.1184463417115311
977,127,34.088,-118.365,-0.2768615679682633
978,127,33.727,-118.044,0.0984410198230393
979,127,33.662,-117.997,0.3528559905974816
980,127,33.905,-118.279,-0.5913004862262163
981,127,34.312,-118.496,-0.5753796654385455
982,127,34.313,-118.498,0.3501758843235673
983,127,33.929,-118.26,0.5176023236430072
984,127,34.009,-118.361,0.0391862368011576
985,127,34.063,-118.463,-0.5127929782348396
986,127,34.001,-118.431,1.171995051000284
987,127,34.063,-118.418,-0.0563769923299525
988,127,34.086,-118.481,0.0659618247758053
989,127,34.053,-118.171,1.4003146549370764
990,127,34.088,-118.222,0.5151314398697825
991,127,34.004,-118.23,-0.092350448373886
992,127,34.115,-118.244,0.1873163092725309
994,127,34.09,-118.339,0.8293207548469546
995,127,34.089,-118.435,0.0147207160215886
996,127,34.111,-118.189,-0.0929394766974403
997,127,34.082,-118.298,1.2002501091858633
998,127,34.037,-118.178,2.671681563142992
999,127,34.043,-118.271,-0.5176757776044796
1000,127,34.005,-118.279,0.9946565376866244
1001,127,34.021,-118.287,-1.088133102193282
1002,127,34.046,-118.355,1.736780514666176
1003,127,34.24892,-118.4789,0.3201828621281474
1004,127,34.059,-118.246,0.2205517082219535
1005,127,34.068,-118.439,1.1855834415596211
1006,127,34.062,-118.198,1.7303367720639078
1007,127,34.045,-118.298,-0.6017015267161991
1011,127,34.106,-118.454,0.9757187709000082
1012,127,34.294,-118.483,-1.1018668290013771
1013,127,33.768,-118.196,-1.886726512409086
1014,127,33.84,-118.194,-0.9329902817933816
1015,127,34.238,-118.254,-0.8388672309260774
1016,127,33.921,-117.973,1.1524093555503416
1017,127,34.026,-117.918,0.3703656723039472
1018,127,34.674,-118.43,-1.073890513881215
1019,127,34.571,-118.56,0.1405710076213185
1020,127,34.65,-118.478,-1.180295876272341
1021,127,34.65,-118.477,-2.2876539957622835
1022,127,34.608,-118.558,0.3553486104771565
1023,127,33.846,-118.099,0.5642133363918709
1024,127,34.739,-118.214,-0.7730004992200078
1025,127,33.897,-118.346,-0.5222248336305356
1026,127,34.594,-118.242,-0.940249734053589
1027,127,34.595,-118.243,-1.1541778400691804
1028,127,34.596,-118.243,-0.7540578535861467
1029,127,34.598,-118.242,-1.211747769149611
1030,127,34.6,-118.241,-0.1646491398433339
1031,127,34.604,-118.244,0.0171196147223738
1032,127,34.486,-117.98,-0.7459672393327773
1033,127,34.013,-118.8,-0.9774632982023932
1034,127,33.886,-118.389,0.3521591338657622
1035,127,35.07,-118.175,-0.3663254431580413
1036,127,35.042,-118.377,-0.3333497090021435
1037,127,33.99,-118.114,0.6935383650597906
1038,127,34.288,-118.881,0.2338744648917157
1039,127,34.233,-117.661,0.3871828142276367
1040,127,34.224,-118.057,1.1016030659001208
1041,127,34.194,-118.412,-0.858141934087632
1042,127,34.848,-118.536,-0.9730932228960126
1043,127,34.387,-118.533,0.2413225946593271
1044,127,34.391,-118.622,-1.3110329094106012
1045,127,33.634,-117.902,-0.3986357831648995
1046,127,33.623,-117.931,0.9813532723788604
1047,127,34.209,-118.517,-0.9422118567596706
1048,127,34.042,-118.554,0.3022542590034252
1051,127,34.296,-118.375,-0.727629899658201
1052,127,34.581,-118.135,-0.8886089640966862
1053,127,34.435,-118.582,-0.5996272032853901
1054,127,34.168,-118.078,1.0725085132375134
1055,127,34.467,-117.52,0.0077476192378123
1056,127,33.96,-118.432,-1.0622330268694604
1057,127,34.109,-119.065,1.0138796750713173
1058,127,34.145,-119.206,-0.4867849344494601
1059,127,34.169,-117.579,0.5127728359036208
