eqid,_lmc_source_pos,_source_index,_lmc_selected_rank,_lmc_event_rows_available,_lmc_event_rows_selected,station_latitude,station_longitude,scaled_deltaWT001,scaled_deltaWT003,scaled_deltaWT006,scaled_deltaWT010,scaled_deltaWT030,scaled_deltaWT060,scaled_deltaWT100,scaled_deltaWT300,scaled_deltaWT600
1019,7072,7072,1,189,80,34.139,-118.364,0.2489818972352824,0.2049052893125058,0.316618322715873,0.5625597435766089,-0.4126374772376803,-0.309033732391725,0.0384549164831732,-0.5170611707570303,-1.5898460024715264
1019,6982,6982,2,189,80,33.862,-117.205,-0.5859370531710577,-0.541433202698146,-0.4524717381779241,0.1282808615527304,-1.244851457625444,-1.4327089724290587,-1.325436332425529,-0.6622645447448013,-0.6002667618276387
1019,6985,6985,3,189,80,33.354,-116.863,-1.3677801857236156,-1.3007609647164349,-1.1829621669775543,-1.3738734741035985,-1.2485139835620007,-0.5865785535341544,-0.9052794090317028,0.2846791608904935,0.5642668241334777
1019,6981,6981,4,189,80,34.1207,-117.63808,-0.9498676523379758,-0.959238709063258,-1.1372781469402078,-1.2621076878964357,-0.5175137309406309,-1.1442962890095498,-1.0138517417208448,-0.6011936247704626,-0.1431989316515088
1019,7064,7064,5,189,80,34.413,-118.796,0.8997865001550259,0.8384547872642905,0.5565424566548449,0.8449370136305614,1.1194141053109026,0.019702685546625,0.1140266187749738,,
1019,6916,6916,6,189,80,33.4915,-116.667,-4.313460264942821,-4.243866576203113,-4.186956852137597,-4.34359448689443,-3.858504507461388,-3.0278210355919684,-2.826294875602217,-1.402414095455794,-1.188676423563039
1019,6914,6914,7,189,80,33.80776,-117.98116,-1.239437586584894,-1.229331346730428,-1.2785751955334452,-1.2229798498715128,-1.0776496916757865,-0.623126453135077,-0.4831060458343963,-0.5825428861885756,-0.3882723465893591
1019,7015,7015,8,189,80,33.664,-117.769,-1.4253413728793929,-1.382217948434424,-1.3980707202525295,-0.9906470168141924,-0.959999036492908,-0.6217198793860501,-0.8724374210127365,-2.0679014062993755,-1.420197374525962
1019,6964,6964,9,189,80,33.818,-116.369,0.1830887569998861,0.2300643059389357,0.3875853715512365,-0.0585985515491344,-0.2642966189603699,0.3098796750745769,0.519458867574839,1.078460042909139,0.2073031330866855
1019,6975,6975,10,189,80,34.22869,-118.55829,-0.2053028357295484,-0.1967205473113764,0.2809558923540558,0.7404028432846226,-0.395305407982704,-0.068431995587151,0.7127454497842038,-0.275676282736721,-0.4038591959863382
1019,6934,6934,11,189,80,32.999,-116.942,-0.323346000795695,-0.2172008167406167,0.2559261461275307,1.2264228749722992,-1.1942691290179512,-1.8493226151798736,-2.455570017315505,-1.382029834220389,
1019,7051,7051,12,189,80,34.273,-118.464,-0.2122527283362887,-0.2302314169087149,-0.2786061167824836,0.1426952525108541,-0.0308403618895871,-0.2957636563209297,-0.581286772415006,-0.6252375991099868,
1019,6955,6955,13,189,80,34.30529,-118.48805,0.4476237926047484,0.3509080851603057,0.1208997135325255,0.2365092091386958,0.9982245487023024,0.6770545720841085,0.7715602350386643,,
1019,6957,6957,14,189,80,34.10819,-119.06587,1.1540381861746596,1.0430384077625805,0.868534830775083,0.8033648525829951,1.8666012132605003,1.2623168564543676,0.4522686652497926,,
1019,7017,7017,15,189,80,34.106,-117.098,0.4472613143315174,0.3940195758812804,0.2054662471626902,0.4207472368122222,0.4316001690089607,-0.3044216917152395,-0.3582397151858875,-0.2587671623527926,-0.0368321979619731
1019,6990,6990,16,189,80,36.30523,-119.24384,0.8059742762888186,2.267829992046169,1.8970511930473275,0.760293377621754,-0.17855705549651,-0.3216604872734262,-0.5354958513702043,1.3107772432666038,
1019,7026,7026,17,189,80,34.51085,-119.27407,-0.3384496164546496,-0.4556857832058533,-0.738135624975859,-0.8765991400114689,-0.3765842080630441,0.9022546818694002,-0.2427562117498325,-0.4275694565877314,-0.2347599463707282
1019,7040,7040,18,189,80,34.25,-118.536,1.2601900038887208,1.2586914299762602,1.7168316827314547,2.1945600182120737,0.0334451690072774,-0.0185517733880544,0.4321417019619403,-0.689783204484662,-0.578005607036562
1019,7087,7087,19,189,80,34.2772,-118.56,1.8866001707760216,1.9111691826811588,2.1427196242644806,2.56208669964257,1.3163681810639074,0.7342495553166088,0.7319772981944463,0.3159196859637215,-0.0559774807219179
1019,7057,7057,20,189,80,34.167,-118.596,0.5110998995989167,0.5068380505114314,0.4137116991835495,0.51710371131917,0.072449235805712,-0.0124270326396509,-0.4396919416915618,-1.1201296022010216,
1019,6923,6923,21,189,80,33.4019,-118.41502,0.8608281018343173,0.8398781514308991,0.8414355685323157,0.7892347627540548,-0.0549164680781422,-0.3610609852489403,-1.100553528402166,-0.5448757941729918,-0.5741963469097549
1019,6902,6902,22,189,80,34.5214,-117.991,0.3199040775295995,0.2223958974033028,0.1401533888769151,-0.159171570563936,0.5198953651160981,0.6154732442584288,1.0506044835929909,0.3603432016775687,
1019,6954,6954,23,189,80,34.61462,-118.29104,-0.124936518120469,-0.2437514285769892,-0.476586312470094,-0.1459373094932205,0.5178580824080662,0.0020413196711378,-0.3461999164350524,,
1019,6979,6979,24,189,80,34.44199,-118.58215,0.4924467054732609,0.3930856088485595,0.3973061185932158,1.100767035422406,0.7911506267370375,2.1349622684572847,1.626839554675402,1.100345700504224,0.4578090833588212
1019,6971,6971,25,189,80,33.6,-117.195,1.265472582632556,1.259035646852158,1.0994274109646558,0.9817788998016206,1.4149777484837454,-0.4054212063680398,-0.8455822479220846,,
1019,6944,6944,26,189,80,34.17643,-118.35967,-0.9228448690887868,-0.9343784098500574,-0.8458724616364935,-0.4752616872693931,-1.5974802719578172,-0.972641858074028,0.0874262453947184,0.797766366694099,-0.7093264295091913
1019,7044,7044,27,189,80,34.289,-118.746,2.228954820003134,2.190854925490944,2.2772838690506987,1.986868854129041,2.139248279929408,2.113501331473948,1.1586214431251194,1.0537423587742112,0.9237948045445926
1019,7069,7069,28,189,80,34.262,-118.669,1.9850107398230283,2.050244314727032,2.408489594962285,2.376988310974067,0.4677947988530652,0.3727766544916859,-0.4645157462707154,-0.554883374079239,
1019,6962,6962,29,189,80,33.881,-118.176,-0.9470624868353036,-0.9506378452592618,-1.0504187062834058,-0.9246919052141916,-0.6582292955762258,-0.6601333584755447,-0.4559732102391847,-0.1151480771766185,
1019,7011,7011,30,189,80,34.27091,-118.74407,1.2447873066784154,1.168177137840336,0.9107106851612496,0.7459157341222753,1.1327050261369394,1.3176201645197398,0.7314854277669782,0.3691942687915034,
1019,6947,6947,31,189,80,35.98249,-117.80885,0.5330079076102635,0.5486752581691914,0.4829464317903074,0.1322168788757192,0.4637683341185541,0.7653678973099445,0.6336451463245135,,
1019,6961,6961,32,189,80,35.47954,-117.68212,-0.1981381165588983,-0.0273297904139924,-0.1555141532418004,-0.0608754085077092,-0.0781034191996208,-0.1701400817400025,-0.2226109196440656,-0.1077309054796365,0.4352325486307836
1019,6905,6905,33,189,80,34.14647,-118.76699,-0.7960778386650199,-0.8761962833569179,-0.9870808681005112,-1.136136347415958,-0.2610956013555062,0.4907344236208035,0.1644972247514081,,
1019,6946,6946,34,189,80,33.0859,-116.5959,-0.3445987135407901,-0.1006467343554275,-0.1551003416214567,0.0270611802609486,-0.4224933866172294,-1.066541969868492,-1.2047040664036746,-0.3157590280258614,
1019,7023,7023,35,189,80,35.84089,-119.08469,-0.6031987076107569,-0.5468583447372111,-0.6066893410694445,-0.8378942210478258,-0.7874160415146721,-0.1800927769099654,-0.9091421057114444,0.5697170956372888,0.6956068566749846
1019,7013,7013,36,189,80,33.829,-117.789,-0.9808417523523596,-0.9946641559810112,-1.145471715175732,-0.747206959275045,-0.8746510306759657,-1.125042513474944,-1.1681428077995926,-1.2042807055924625,-0.214770427250334
1019,7037,7037,37,189,80,34.196,-118.341,-0.088845087171142,-0.1084991108351191,0.3407257931444599,0.9254025073495784,-0.7869105188668782,-1.132946893326461,-0.9904774561316744,-0.6716907304616192,
1019,7018,7018,38,189,80,34.52775,-119.97834,0.2625353332343556,0.2463446235019956,0.0525002593810844,-0.2335321916153318,0.4814499899302294,1.2775499602431497,0.4845201337858486,-0.4882714275865713,
1019,6986,6986,39,189,80,33.7953,-117.60906,-0.3099647409346911,-0.4055053935164163,-0.6423799272360632,-0.7062722222139074,0.6692157946472104,1.0994263395277024,0.2085796306658491,-0.5560209993870757,
1019,7055,7055,40,189,80,34.229,-118.527,2.085637069961051,1.9959282894931325,1.8507988278506624,2.365319337521668,1.6967603917539709,0.6237209511618945,0.6109649830295842,0.3466097792423496,-0.2637877053885814
1019,6984,6984,41,189,80,35.945,-120.542,-1.0335556123287566,-0.9786818257928644,-0.867515253726809,-1.2202576402739318,-1.650712220574512,-0.3485272142696855,-0.1258996747741687,-0.3565794363014761,
1019,6931,6931,42,189,80,34.10618,-118.45505,0.1186752520728668,-0.02472882915489,-0.0354855822553967,-0.2261238648621682,0.4706706221395,-0.3227082102490304,-0.4732198399328091,-0.336527098010036,
1019,7076,7076,43,189,80,34.007,-118.436,1.5148596958508893,1.4651391981195814,1.73838507071091,1.237967568300934,2.035803697783523,0.8485334574715212,0.6731563138278693,0.5069043350337783,
1019,6945,6945,44,189,80,35.66278,-118.47403,-1.789909241658552,-1.7953580952591095,-1.8230835915252128,-1.6794413071217895,-1.6911100821416618,-1.2228850421499031,-1.225635458477276,,
1019,6995,6995,45,189,80,34.87533,-116.99684,0.147457779444092,0.1810147812871889,0.0827951321971504,-0.1959238126545619,-0.2241487115600444,0.3632973492759352,1.4364793127922273,1.92155172110161,1.165382369026311
1019,6907,6907,46,189,80,35.1269,-118.83009,0.2305683403035696,0.1987072287647307,-0.0094974251197981,-0.3689921048075066,-0.1409854659791499,0.5490809792877918,-0.1377138834575007,,
1019,7084,7084,47,189,80,34.13065,-118.49205,-0.7477521393561227,-0.6682554298939093,-0.4743502675902891,-0.5644120085157811,-1.122686281393539,-0.6818939565570953,-1.0088189681324442,-0.8541179935939787,
1019,7022,7022,48,189,80,34.48364,-118.11783,-0.6230370538042233,-0.6886185633366956,-0.6207698932688865,-0.8853539279390201,0.1204339797310371,-0.6589835774320415,-0.308286418818052,-0.4615839570490495,
1019,6983,6983,49,189,80,35.40773,-120.54556,0.647666398127664,0.6971935598834164,0.7305554870555727,0.3532210033369821,0.5133882394644471,-1.3696130866222496,-1.4753348981359715,-0.8101837223970201,
1019,6942,6942,50,189,80,35.30177,-116.80574,0.3205181456812158,0.3189725517966001,0.210064060379502,-0.1042771894537319,0.4538507232574737,0.8257410651234149,0.4834734873597732,0.0391212532297508,0.4448166260821554
1019,6959,6959,51,189,80,33.684,-117.943,-0.5576850802789499,-0.5275807815478843,-0.6686076005527094,-0.7802355740893294,-0.3616783269292441,-0.1260973773368604,-0.6978976394418439,-0.4962508058049256,0.6688496304729289
1019,7056,7056,52,189,80,34.222,-118.57,0.334939140552393,0.4294508896110799,1.0809135267532004,1.4221432347661425,-0.3897436211172412,-0.5701865275894438,0.2001337398293119,-0.6329783433116368,-1.006053119417281
1019,6930,6930,53,189,80,33.65,-117.009,-0.2515616024640496,-0.2455739181990787,0.3255096973153613,0.3105822992763464,-0.2469371667896809,-0.924620395027328,-0.7565972400376483,0.2145582943805919,
1019,7016,7016,54,189,80,33.79033,-118.19878,-0.6679921112865311,-0.6447319307854278,-0.6823618703884874,-0.25383627112121,-0.5107828281645905,-0.7298085821959485,-0.6113233577866398,-0.2367052095363679,0.6807640672402616
1019,7080,7080,55,189,80,34.222,-119.04,0.1988372623275941,0.1578794213216814,0.0251292086692922,0.1494074555784827,0.7138073374175953,1.00321124795629,1.2748869754972625,0.648610791945917,
1019,7059,7059,56,189,80,34.103,-118.316,0.5160218685025445,0.4907677237139596,0.8358568427846829,0.7651969729626263,0.39910380499853,-0.1056591964494116,-0.5615087829840427,-0.3292678267569679,
1019,6928,6928,57,189,80,34.25353,-118.33383,-1.2853043703958835,-1.3393073167908074,-1.2418127850181482,-1.0896437481413124,-1.0506070416066502,-0.054306619375076,-0.1091466719369517,-0.2664267708892501,-1.3384255201728894
1019,7039,7039,58,189,80,34.029,-118.483,2.542130264826112,2.444436520339491,2.214029458774143,2.1064825435449515,3.038312453933961,1.5871789969598438,1.1459741496941924,0.8292339427059277,0.4393653872209254
1019,6940,6940,59,189,80,33.1537,-117.22921,-0.8745996385826388,-0.8163231835778828,-0.559197866685606,-0.2703786619342115,-1.9123981192128257,-2.020608790363997,-1.4821611023515284,,
1019,6965,6965,60,189,80,34.13688,-118.12601,0.0557134693565165,0.0206106045104394,-0.3380203761739654,-0.7925000545571451,-0.4163434179381682,2.243012445713153,2.709642893593696,2.24383133180422,2.188725203932
1019,7061,7061,61,189,80,34.199,-118.396,-0.2742565030215013,-0.31293377294674,-0.2615699523035082,0.2539286972064711,-0.4542697672787409,-0.6957917192281324,-0.2591277630743258,-0.2835725527801206,
1019,6974,6974,62,189,80,34.53412,-120.17737,0.7666146135373318,0.793004751058199,0.7177974103257099,0.4505881457875216,0.6866478487727504,0.6951418341912166,-0.1101260304187575,-1.168642219612773,-1.8442019864470969
1019,6996,6996,63,189,80,33.97327,-117.32674,-0.2534361398671381,-0.2330360097881977,-0.240884898126744,0.0143782099696312,-0.2716885324640215,-0.7981455811452465,-1.5856708497237164,-0.711172434088296,-0.6365640707372625
1019,6970,6970,64,189,80,33.808,-116.968,0.5582316839121519,0.5848636223418074,0.7159707839439156,0.5262676481289349,0.3047602514665529,0.5253295850595777,1.334282844789333,2.5475994316658546,2.116893409904295
1019,6941,6941,65,189,80,34.13677,-118.1283,-0.9991614557435002,-1.0570015472495051,-1.0017591313143128,-1.1045670796484943,-0.6508042327310565,-0.4448786642379671,0.026627003647686,0.2412941563288308,0.3279393707277222
1019,7009,7009,66,189,80,35.3142,-119.99581,-0.4416770045454772,-0.4038517680264544,-0.3621558490121471,-0.8913843837159393,-1.1172608517568663,-0.101414464984524,0.5874349594335044,0.6633389614366746,0.4875660974634129
1019,7038,7038,67,189,80,34.004,-118.287,0.4624548949275809,0.4457863796671159,0.2535571507895302,0.2533224042550953,0.3580654914922593,-1.0002849708840305,-1.0932297897048855,-1.2493626730343392,
1019,6936,6936,68,189,80,33.11675,-115.82267,0.3962474983609769,0.4455484925862216,0.6608808203533323,0.2457618875089129,-0.79441348182168,-0.3674815194731732,-0.2449910776375718,0.9557387977051844,0.7417680318942219
1019,7062,7062,69,189,80,34.059,-118.479,0.330459394074187,0.2479328114008009,0.1272947221121936,0.3559987759867004,0.3763144344348845,-0.2225792807138352,0.1390519764030558,-0.6893856527325009,
1019,7024,7024,70,189,80,34.56065,-117.3296,0.1886868389805292,0.1957135001742703,0.0969970082177992,0.2277758411206685,0.0066149796121917,-0.0885750877715237,-1.0244638178993872,,
1019,7079,7079,71,189,80,34.257,-118.503,-0.3248447711497901,-0.3631958260461471,-0.2929950505295477,0.1396864763415467,-0.722062266825071,-0.363458196796855,-0.5548503844229253,-0.909905718775963,-1.4671273210871951
1019,7030,7030,72,189,80,33.99,-118.312,0.1703472394034543,0.1943226383223144,0.2577911427894054,0.6836126175555335,-0.0175256325986259,-0.4589607177298863,-0.793564250413804,-0.5194838820131963,
1019,6999,6999,73,189,80,33.2801,-115.98585,0.5883364145286419,0.6495643956371839,0.7914348267122359,0.4187382126108114,-0.4995270354439212,-0.3078613065646186,0.2561940963740802,-0.0821801087355689,-0.407397366227982
1019,7077,7077,74,189,80,34.044,-118.443,0.8313489915824459,0.7823538156927169,0.6841004961196755,0.7914076211148626,1.358534987611911,-0.1937878077092854,-0.1114342041833225,-0.3218675177177741,
1019,7043,7043,75,189,80,34.296,-118.375,0.1281335557915841,0.0279881968651311,-0.2563736815281672,-0.1635654944208455,1.0876926637866422,0.8565877676655833,1.5534530484727014,0.2873871763227659,-0.3698085328186024
1019,6988,6988,76,189,80,34.09181,-117.80709,-1.4998683260640386,-1.5621988221038128,-1.6061848387139448,-1.7510809883884395,-1.37247238313698,-0.5966750117888624,-0.5364483351051978,-0.6456706753971286,
1019,6997,6997,77,189,80,34.05073,-118.08085,-1.5023434675190124,-1.5241577621285272,-1.4792798953549908,-0.9822407155665072,-1.196612361319741,-1.0108594335703125,-0.7823618741838306,-0.9195104176683688,-0.3221448619636441
1019,6972,6972,78,189,80,34.22362,-118.05832,0.1620527088609781,0.0381876298442932,0.0361451625188187,0.3024327158103597,0.2122715270001651,-0.643143217211438,0.052049453030084,0.4491717722818554,
1019,6933,6933,79,189,80,33.567,-116.631,0.5394828315328488,0.5674095401923175,0.5893907968185419,0.4977587113411724,-0.0299455235206086,0.7441390541345159,0.5123401017863398,0.8721948266336423,
1020,7125,7125,0,85,80,35.98249,-117.80885,0.234874453585796,0.3871029338462197,0.1525937538540618,0.3629875364238866,0.1970545260190933,0.477832557235732,-0.2479882020668134,,
1020,7136,7136,1,85,80,33.808,-116.968,0.5630116888320403,0.525795399809131,0.8398548960386482,1.078961495881486,0.6022144544319682,0.6486053595725414,0.6236585039180554,,
1020,7124,7124,2,85,80,33.0859,-116.5959,0.1426515490388236,0.0414925600043736,-0.1117263268560083,-0.0616119414244107,0.3336146282486711,-0.2901370787915677,-0.377886367997067,,
1020,7096,7096,3,85,80,32.68005,-116.67215,0.2735309808349623,0.2053391966570743,0.1670697289268236,0.3948105970086372,-0.7668086316570132,-1.8764353997241443,-1.951651514500225,,
1020,7094,7094,4,85,80,34.68708,-118.29946,-0.7670881279204401,-0.3420719414611443,-0.3180499797261059,-0.7108308073348802,-0.9356671879670712,-1.1333187497624793,-0.4123953878128368,,
1020,7134,7134,5,85,80,34.005,-117.562,1.668543882047557,1.594540014508506,1.37587067134771,1.3385735487991075,1.3154145957800023,0.3621276153728394,0.6786611422353798,,
1020,7105,7105,6,85,80,33.4915,-116.667,-4.659811798696948,-4.793849422214045,-4.778851343715772,-4.51604913480716,-3.3166172171302137,-2.722272837724389,-2.645121700431042,,
1020,7171,7171,7,85,80,34.56065,-117.3296,0.5772244243035579,0.5693305203108197,0.685481120004545,0.5730267591683025,-0.0077030073280726,0.1237341489832194,0.0552672790624004,,
