Unnamed: 0,recid,eqid,magnitude,region,station_longitude,station_latitude,epi_dist,epi_azimuth,vs30,scaled_deltaWT001,scaled_deltaWT003,scaled_deltaWT006,scaled_deltaWT010,scaled_deltaWT030,scaled_deltaWT060,scaled_deltaWT100,scaled_deltaWT300,scaled_deltaWT600,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca1_normalized,pca2_normalized,pca3_normalized,pca4_normalized,pca5_normalized,pca6_normalized,pca7_normalized,pca8_normalized,pca9_normalized
0,730,118,6.93,CALIFORNIA,-122.342,37.465,62.26012894506065,-0.7106783183106652,391.91,-0.7624895182897179,-0.8375754217602166,-1.0582184157897656,-1.281882109870604,-0.5352062448379946,0.3882561388264147,0.5963672316850562,0.6560360212508838,-0.0447713439053688,-1.1371126799645452,1.5068732386824262,-0.9601969028915176,-0.2313271403563426,0.1965511243251145,0.1776857244955911,-0.1280461793275415,-0.018691416615651,-0.0212735721777454,-0.4714966890417598,1.158322119761227,-1.0981326115230166,-0.4239989615820128,0.4412926298702103,0.5139685769145019,-0.4522518655245771,-0.1083039529602868,-0.3986726077665123
1,732,118,6.93,CALIFORNIA,-122.082,37.657,70.63776482919508,-0.2513567201468771,271.06,0.5866228157675754,0.603084525314336,0.6919742641208592,0.8021303934398616,0.6707069315724946,0.7541010801275013,0.4046354217737998,-0.3738429576159946,1.2575055522752925,1.7507996065083626,-0.0086939017377039,0.3253537937765797,0.7775879163672155,-0.8798998147592885,-0.0162133601430194,0.2150962128317911,0.1021242243799401,0.0118285135296104,0.7259581501369305,-0.0066829368465115,0.3720920262842817,1.4252390297590978,-1.9755333611583048,-0.0468982956473624,0.7597076619647757,0.5917399103976668,0.2216696046837132
2,733,118,6.93,CALIFORNIA,-122.061,37.657,70.19622261790123,-0.2257981188918586,517.06,-0.3208682359601753,-0.392246095503223,-0.4282539754635139,-0.1161491319177818,0.7022259736025014,-0.0411464204367338,-0.3367952056950963,-0.2606933463303027,1.3394553438512664,-0.1227683614121749,0.5776366819135808,0.4836374391388985,1.397033233117197,-0.2104045248919172,-0.2595449586510083,0.2910011409429289,0.0790779841918954,-0.0173486657037399,-0.0509051362673464,0.4440249708270194,0.5531136816548404,2.560618867396173,-0.4723960061025318,-0.7507522251541485,1.027799576312019,0.4582027385202034,-0.3251187783410839
3,734,118,6.93,CALIFORNIA,-122.313,37.484,62.25794119892371,-0.6573341859875885,415.27,-0.1978556440857538,-0.2827136357635355,-0.5101133674414237,-0.4881220727405878,0.3633724695636909,0.1671724522343388,0.7810850559834904,1.6069285164517946,0.8114052763322231,0.4199904819356704,1.870475045827109,-0.0653698984019396,-0.0266942883006431,0.7000817222720083,-0.2780017630445592,0.0347036448213233,-0.0210089155439936,-0.0181560533802698,0.1741464369809823,1.4378200929079936,-0.0747605173802841,-0.0489278970993566,1.5718093977140657,-0.8041398426201654,0.1225713113297869,-0.1217322714276289,-0.34024944599724
4,735,118,6.93,CALIFORNIA,-122.32,37.47,61.42978846553719,-0.6808339232467935,449.64,-0.3280491015494612,-0.4216972648251735,-0.6698181480308051,-0.600869446335666,0.5335606885038755,0.1210329483348635,0.3500932702448706,1.0660286052686034,0.1687081574094521,-0.0938337672145301,1.1649656880975403,-0.3973246354627858,0.2006073016000771,0.8821072653467803,-0.1990054133858103,0.0511591109748596,-0.0127464266206151,-0.0155711712659479,-0.0389075870329276,0.8955003583885579,-0.4544017359869303,0.3676926426928453,1.9804894848050536,-0.5756372911022744,0.1806910873754014,-0.0738568091181976,-0.2918080425189946
5,736,118,6.93,CALIFORNIA,-121.952,37.397,40.01557933033833,-0.1535081300642913,239.69,-1.0097208427543551,-0.9510698650132632,-0.7337523167308196,-0.5569618111935184,-0.6888926395816227,-1.9860197671386624,-1.90769253615996,-0.2096699154345867,0.2213625652535479,-2.658926288474198,-0.2820672840093842,1.6713491387798234,0.4168146454419644,0.5597659962848204,-0.2120631858216702,-0.0005150255052652,0.023268789612961,0.0068787369381318,-1.102507221589305,-0.2168229987379179,1.9114444016722576,0.7639785654520677,1.256775352777178,-0.6134078252044601,-0.0018190409645347,0.1348266933162663,0.1289094266986194
6,737,118,6.93,CALIFORNIA,-122.303,37.785,90.5920086840413,-0.4208096052271585,190.0,1.885498488613861,1.938258009199639,1.8927437811724208,1.7011667060266753,0.040892157147043,1.7546240290047472,1.3498366722844293,1.8711448945706857,0.9501308094604356,4.335410987516918,0.6159730490616606,0.537388377795492,-1.2452172313912977,-0.3342930730298599,0.8827032728755513,-0.1246095864070423,-0.1616247183277018,0.0114268871161886,1.7976511582943813,0.4734938477829443,0.6145861342955746,-2.2823556813983803,-0.7505480818350705,2.5532819042470547,-0.4401140136378082,-0.9365045063692896,0.2141430149671882
7,740,118,6.93,CALIFORNIA,-121.984,37.047,9.02104396319262,-1.4926833450523134,476.54,-0.1040195648530791,0.1213607167687011,0.3961502780888306,0.3921028699075563,0.3010031951791627,0.4051601148476874,-0.1448101105121149,-0.7685495072301577,-2.604336891172826,-0.1146976139818937,-2.130149636324913,-1.4598754531841447,-0.7260344486511742,0.6541873527301758,0.2999102234151439,0.2465770331286474,0.3022271737909257,0.1331612722180429,-0.0475586511225421,-1.6374299966425283,-1.6695917671425498,-1.3307468022414717,1.4687682825798152,0.8675116201280233,0.8708961392958987,1.751199402733591,2.4954789541273814
8,742,118,6.93,CALIFORNIA,-121.143,36.532,86.8821771265847,2.2741802096445363,304.08,0.0906156680156905,0.0865138938591969,0.20154265833982,0.8759055796962797,0.2157598489851823,0.2901300038202368,-1.0552109544168726,-0.8572478548895257,-0.507869004283892,0.0481383511007144,-1.486134386210814,0.1882645284609203,0.4647941359681279,-0.0331864430512553,0.6115703298120835,0.5454318201615995,-0.0231507959551902,0.0033862906603694,0.0199602674034241,-1.14238031992056,0.2153093992215229,0.8519200587372485,-0.0745095342517722,1.7690106112292017,1.9264343495447973,-0.1341430009122286,0.0634600205807073
9,743,118,6.93,CALIFORNIA,-121.249,36.658,70.7102478862854,2.211747386647857,331.21,0.6081736993943473,0.548334161354666,0.3265533093110025,0.0050194178841885,0.6724282792725362,0.325916051108406,1.5903070760307114,0.6266088158076231,0.4733663634574885,1.6327768670117802,0.7877674604267966,-0.5158516382262748,-0.2380126831479926,-0.1116304678156134,-0.7917166723339478,-0.2687822637290841,-0.0447791837459325,-0.0166823031221822,0.6770207564337737,0.6055509190927988,-0.5899555652991366,-0.436252876954438,-0.250630480416435,-2.290096700531848,-0.9493237582704768,-0.25946468958156,-0.3126309598455342
10,745,118,6.93,CALIFORNIA,-121.195,36.673,73.67723660325053,2.154156736118436,391.01,-0.8761447621493036,-0.9200802513866388,-0.9961761863102624,-1.129150214790668,-0.1733113310368971,-0.8756238218486514,-0.5875907983774399,0.1688565363207097,-0.0836025297454148,-1.9020360484390253,0.5385954361726562,0.0903467906549097,0.3285033123833314,0.6397731178761347,-0.2799898499517609,-0.1688629197222959,0.0248593271540442,-0.0167041551965669,-0.7886673986478058,0.4140142590007956,0.103325429259178,0.6021129345749296,1.4364057324893609,-0.8098905251883768,-0.5964142847791246,0.144042768618274,-0.3130404737441531
